Ticker,Date,Time,Headline,neg,neu,pos,compound
SQ,Mar-02-21,04:36PM,Fidelitys Trading Volume  Surged in the Pandemic but Its Struggling to Boost Revenue,0.203,0.603,0.195,-0.0387
SQ,Mar-02-21,03:27PM,Is It Time to Buy Square and Lowe's Stock After Earnings?,0.0,1.0,0.0,0.0
SPLK,Mar-18-21,01:36PM,Should You Buy Splunk (SPLK) Stock Before Its Too Late?,0.0,1.0,0.0,0.0
SPLK,Mar-18-21,12:36PM,RBC Sees 40%-Plus Upside in These 3 Stocks,0.0,1.0,0.0,0.0
SPLK,Mar-15-21,07:15AM,NASDAQ: SPLK Investor Notice: Lawsuit against Splunk Inc. announced by Shareholders Foundation,0.147,0.853,0.0,-0.2263
SPLK,Mar-12-21,06:07AM,Here's How to Play Splunk Right Now,0.0,0.714,0.286,0.34
SPLK,Mar-10-21,08:00AM,Splunk Cloud Helps University of Illinois Urbana-Champaign Protect Students and Faculty From COVID-19,0.0,0.679,0.321,0.6369
SPLK,Mar-09-21,08:00AM,Is Splunk Stock a Buy?,0.0,1.0,0.0,0.0
SPLK,Mar-06-21,08:24AM,Splunk Stock Is a Bargain After Fourth-Quarter Earnings,0.0,0.769,0.231,0.2023
SPLK,Mar-05-21,10:27AM,Splunk CEO: Cloud spending numbers are consistently up the last year,0.0,1.0,0.0,0.0
SPLK,Mar-05-21,08:00AM,Splunk Vice President of Americas & Public Sector Frank Dimina Named a 2021 FCW Federal 100 Award Winner,0.0,0.657,0.343,0.8074
SPLK,Mar-05-21,04:16AM,Splunk Has Further to Fall,0.0,1.0,0.0,0.0
SPLK,Mar-04-21,05:08PM,Splunk Stock Is Rallying Because Earnings Crushed Estimates,0.286,0.714,0.0,-0.4215
SPLK,Mar-04-21,09:40AM,Splunk (SPLK) Surpasses Q4 Earnings & Revenue Estimates,0.0,1.0,0.0,0.0
SPLK,Mar-04-21,08:00AM,Splunk Named Cloud Observability Leader and Only Outperformer,0.0,1.0,0.0,0.0
SPLK,Mar-04-21,04:06AM,Splunks 4Q Results Top Wall Street Estimates; Shares Jump 5.1%,0.305,0.442,0.253,-0.4278
SPLK,Mar-04-21,03:37AM,Premarket Movers Thursday - Vroom Marvell Okta Splunk Burlington,0.0,1.0,0.0,0.0
SPLK,Mar-03-21,10:30PM,Splunk (SPLK) Q4 2021 Earnings Call Transcript,0.0,1.0,0.0,0.0
SPLK,Mar-03-21,05:37PM,Splunk Fourth-Quarter Earnings Revenue Smash Estimates,0.0,1.0,0.0,0.0
SPLK,Mar-03-21,05:35PM,Splunk (SPLK) Beats Q4 Earnings and Revenue Estimates,0.0,1.0,0.0,0.0
SPLK,Mar-03-21,05:19PM,Dow Jones Futures: Why The Market Rally Is Only 'Mostly Dead'; Boeing Leads As Amazon Zoom Teladoc Break Long-Term Support,0.0,0.804,0.196,0.5267
SPLK,Mar-03-21,05:01PM,Splunk Gains After Big Revenue Beat Overshadows Sales Outlook,0.0,0.769,0.231,0.34
SPLK,Mar-03-21,04:22PM,Splunk: Q4 Earnings Insights,0.0,1.0,0.0,0.0
SPLK,Mar-03-21,04:06PM,Splunk shares rise 6% on better-than-expected Q4 sales,0.0,0.761,0.239,0.296
SPLK,Mar-03-21,04:02PM,Splunk Inc. Announces Fiscal Fourth Quarter and Full Year 2021 Financial Results,0.0,1.0,0.0,0.0
SPLK,Mar-03-21,02:30PM,Splunk Inc. to Host Earnings Call,0.0,1.0,0.0,0.0
SPLK,Mar-03-21,12:44PM,Splunk Reports Stronger-Than-Expected Earnings,0.0,1.0,0.0,0.0
SPLK,Mar-03-21,05:52AM,Splunk May Be Ready For A Bounce Despite Its Recent Slide,0.0,0.783,0.217,0.3612
SPLK,Mar-02-21,08:05AM,Lawsuit for Investors in shares of Splunk Inc. (NASDAQ: SPLK) announced by Shareholders Foundation,0.118,0.745,0.137,0.0772
SPLK,Mar-01-21,10:55AM,Factors Setting the Tone for Splunk's (SPLK) Q4 Earnings,0.0,1.0,0.0,0.0
SPLK,Feb-25-21,08:00AM,Splunk to Present at Upcoming Investor Events,0.0,1.0,0.0,0.0
SPLK,Feb-24-21,08:20AM,Did You Acquire Splunk (SPLK) Before October 21 2020?  Johnson Fistel Investigates Splunk; Should Management be Held Accountable for Investors Losses?,0.133,0.867,0.0,-0.4696
SPLK,Feb-17-21,07:26PM,Shareholder Alert: Robbins LLP is Investigating Splunk Inc. (SPLK) on Behalf of Shareholders,0.0,0.845,0.155,0.296
SPLK,Feb-16-21,07:10PM,Moore Kuehn Encourages Investors of TSN SPLK or CLOV to Contact Law Firm,0.0,0.805,0.195,0.4404
SPLK,Feb-11-21,05:50PM,Splunk (SPLK) Outpaces Stock Market Gains: What You Should Know,0.0,0.789,0.211,0.34
SPLK,Feb-11-21,04:02AM,15 Fastest-Growing Software Companies,0.0,1.0,0.0,0.0
SPLK,Feb-09-21,05:42AM,Splunk (SPLK) Has Spooked Investors But Blue Hawk Remains Bullish: Heres Why,0.0,1.0,0.0,0.0
SPLK,Feb-08-21,08:00AM,McLaren Racing and Splunk Announce Multi-Year Formula 1 Partnership Extension,0.0,1.0,0.0,0.0
SPLK,Feb-05-21,05:50PM,Splunk (SPLK) Stock Sinks As Market Gains: What You Should Know,0.0,0.806,0.194,0.34
SPLK,Feb-04-21,11:40AM,IMPORTANT FILING DEADLINE:  February 2 2021 Important Filing Deadline in Splunk Investor Class Action - Contact Labaton Sucharow LLP,0.0,0.787,0.213,0.516
SPLK,Feb-04-21,08:00AM,Splunk to Announce Fiscal 2021 Fourth Quarter and Full Year Results on March 3 2021,0.0,1.0,0.0,0.0
SPLK,Feb-03-21,09:30AM,IMPORTANT FILING DEADLINE:  February 2 2021 Important Filing Deadline in Splunk Investor Class Action - Contact Labaton Sucharow LLP,0.0,0.787,0.213,0.516
SPLK,Feb-02-21,04:29PM,SHAREHOLDER ALERT: Levi & Korsinsky LLP Notifies Shareholders of Splunk Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of February 2 2021 - SPLK,0.074,0.813,0.114,0.2577
SPLK,Feb-02-21,03:00PM,SPLK Deadline Alert: Bronstein Gewirtz & Grossman LLC Reminds Splunk Inc. Shareholders of Class Action and Lead Plaintiff Deadline: February 2 2021,0.0,0.901,0.099,0.296
SPLK,Feb-02-21,01:10PM,SHAREHOLDER ALERT: SPLK NAK CLSK: The Law Offices of Vincent Wong Reminds Investors of Important Class Action Deadlines,0.0,0.772,0.228,0.5766
SPLK,Feb-02-21,12:05PM,DEADLINE TODAY: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Splunk Inc. and Encourages Investors with Losses to Contact the Firm,0.156,0.746,0.098,-0.1779
SPLK,Feb-02-21,11:30AM,The Gross Law Firm Announces Class Actions on Behalf of Shareholders of SPLK QS and BTBT,0.171,0.829,0.0,-0.4767
SPLK,Feb-02-21,10:00AM,SPLK Investor Alert: Bronstein Gewirtz & Grossman LLC Reminds Splunk Inc. Investors of Class Action and Lead Plaintiff Deadline: February 2 2021,0.0,0.901,0.099,0.296
SPLK,Feb-02-21,09:55AM,SPLK FILING DEADLINE TODAY: Bernstein Liebhard LLP Reminds Investors of the Deadline to File a Lead Plaintiff Motion In a Securities Class Action Lawsuit Against Splunk Inc.,0.07,0.849,0.081,0.0772
SPLK,Feb-02-21,09:15AM,IMPORTANT FILING DEADLINE:  February 2 2021 Important Filing Deadline in Splunk Investor Class Action - Contact Labaton Sucharow LLP,0.0,0.787,0.213,0.516
SPLK,Feb-02-21,09:06AM,DEADLINE TODAY: The Schall Law Firm Announces it is Investigating Claims Against Splunk Inc. and Encourages Investors with Losses of $100000 to Contact the Firm,0.094,0.804,0.101,0.0516
SPLK,Feb-02-21,08:45AM,SPLK Final Deadline Today: Rosen Leading Trial Attorneys Reminds Splunk Inc. Investors of Important February 2 Deadline in Securities Class Action - SPLK,0.0,0.826,0.174,0.4588
SPLK,Feb-02-21,01:50AM,SPLUNK 24 HOUR DEADLINE ALERT: FORMER LOUISIANA ATTORNEY GENERAL AND KAHN SWICK & FOTI LLC REMIND INVESTORS WITH LOSSES IN EXCESS OF $100000 of Deadline in Class Action Lawsuit Against Splunk Inc. - SPLK,0.143,0.778,0.079,-0.34
SPLK,Feb-01-21,11:45PM,The Klein Law Firm Reminds Investors of Class Actions on Behalf of Shareholders of SPLK TCDA and DECN,0.0,1.0,0.0,0.0
SPLK,Feb-01-21,09:36PM,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Splunk Inc. - SPLK,0.0,0.827,0.173,0.4466
SPLK,Feb-01-21,03:31PM,SPLK ALERT: The Klein Law Firm Announces a Lead Plaintiff Deadline of February 2 2021 in the Class Action Filed on Behalf of Splunk Inc. Limited Shareholders,0.066,0.832,0.102,0.2577
SPLK,Feb-01-21,01:57PM,KESSLER TOPAZ MELTZER & CHECK LLP: Final Deadline Reminder for SPLUNK INC. Investors  SPLK,0.0,1.0,0.0,0.0
SPLK,Feb-01-21,01:00PM,LAWSUITS FILED AGAINST SPLK PEN and JFU - Jakubowitz Law Pursues Shareholders Claims,0.175,0.825,0.0,-0.3254
SPLK,Feb-01-21,12:20PM,FINAL DEADLINE TOMORROW: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Splunk Inc. and Encourages Investors with Losses to Contact the Firm,0.151,0.754,0.095,-0.1779
SPLK,Feb-01-21,11:17AM,SHAREHOLDER ALERT: Levi & Korsinsky LLP Notifies Shareholders of Splunk Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of February 2 2021 - SPLK,0.074,0.813,0.114,0.2577
SPLK,Feb-01-21,11:00AM,SPLK Deadline Alert: Bronstein Gewirtz & Grossman LLC Reminds Splunk Inc. Shareholders of Class Action and Lead Plaintiff Deadline: February 2 2021,0.0,0.901,0.099,0.296
SPLK,Feb-01-21,09:46AM,SPLK FINAL DEADLINE TOMORROW: ROSEN NATIONAL TRIAL LAWYERS Reminds Splunk Inc. Investors of Important February 2 Deadline in Securities Class Action  SPLK,0.0,0.826,0.174,0.4588
SPLK,Feb-01-21,09:40AM,SPLUNK INVESTOR ALERT: Shareholder Lawsuit Filed,0.215,0.453,0.332,0.2577
SPLK,Feb-01-21,09:32AM,SPLK FILING DEADLINE TOMORROW: Bernstein Liebhard LLP Reminds Investors of the Deadline to File a Lead Plaintiff Motion In a Securities Class Action Lawsuit Against Splunk Inc.,0.07,0.849,0.081,0.0772
SPLK,Feb-01-21,09:04AM,DEADLINE TOMORROW: The Schall Law Firm Announces it is Investigating Claims Against Splunk Inc. and Encourages Investors with Losses of $100000 to Contact the Firm,0.094,0.804,0.101,0.0516
SPLK,Feb-01-21,07:30AM,CLASS ACTION UPDATE for SPLK GDRX and AZN: Levi & Korsinsky LLP Reminds Investors of Class Actions on Behalf of Shareholders,0.0,1.0,0.0,0.0
SPLK,Feb-01-21,06:20AM,SHAREHOLDER ALERT: SPLK KNDI QSR: The Law Offices of Vincent Wong Reminds Investors of Important Class Action Deadlines,0.0,0.772,0.228,0.5766
SPLK,Jan-31-21,11:00PM,FINAL DEADLINE TUESDAY: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Splunk Inc. and Encourages Investors with Losses in Excess of $100000 to Contact the Firm,0.133,0.783,0.084,-0.1779
SPLK,Jan-31-21,10:50PM,SPLUNK 48 HOUR DEADLINE ALERT: Former Louisiana Attorney General and Kahn Swick & Foti LLC Remind Investors with Losses in Excess of $100000 of Deadline in Class Action Lawsuit Against Splunk Inc. - SPLK,0.126,0.794,0.08,-0.1697
SPLK,Jan-31-21,05:00AM,SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Splunk Inc. - SPLK,0.0,0.827,0.173,0.4466
SPLK,Jan-30-21,01:15PM,Breaking Notice: Rosen Trusted National Trial Counsel Encourages Splunk Inc. Investors with Large Losses to Secure Counsel Before Important Deadline - SPLK,0.093,0.554,0.353,0.7579
SPLK,Jan-30-21,11:45AM,FINAL DEADLINE NEXT WEEK: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Splunk Inc. and Encourages Investors with Losses in Excess of $100000 to Contact the Firm,0.13,0.789,0.082,-0.1779
SPLK,Jan-30-21,09:21AM,INVESTOR REMINDER:  Kessler Topaz Meltzer & Check LLP Reminds Splunk Inc. Investors of February 2 2021 Deadline in Securities Fraud Class Action Lawsuit,0.212,0.706,0.082,-0.5423
SPLK,Jan-30-21,08:45AM,Got $5000? Here's 3 Stocks to Buy and Hold for the Long Term,0.0,1.0,0.0,0.0
SPLK,Jan-29-21,10:50PM,SPLUNK 96 HOUR DEADLINE ALERT: Former Louisiana Attorney General and Kahn Swick & Foti LLC Remind Investors with Losses in Excess of $100000 of Deadline in Class Action Lawsuit Against Splunk Inc. - SPLK,0.126,0.794,0.08,-0.1697
SPLK,Jan-29-21,09:00PM,DEADLINE ALERT: Bragar Eagel & Squire P.C. Reminds Investors That a Class Action Lawsuit Has Been Filed Against Splunk Inc. and Encourages Investors to Contact the Firm,0.064,0.74,0.196,0.6037
SPLK,Jan-29-21,05:00PM,Splunk Investor Alert: Class Action Lawsuit Filed,0.209,0.549,0.242,0.0772
SPLK,Jan-29-21,03:41PM,SPLK ALERT: The Klein Law Firm Announces a Lead Plaintiff Deadline of February 2 2021 in the Class Action Filed on Behalf of Splunk Inc. Limited Shareholders,0.066,0.832,0.102,0.2577
SPLK,Jan-29-21,02:16PM,FINAL DEADLINE REMINDER:  Kessler Topaz Meltzer & Check LLP Announces Deadline in Securities Fraud Class Action Lawsuit Filed Against Splunk Inc.,0.229,0.683,0.088,-0.5423
SPLK,Jan-29-21,01:30PM,IMPORTANT INVESTOR ALERT: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Splunk Inc. and Encourages Investors with Losses in Excess of $100000 to Contact the Firm,0.121,0.658,0.22,0.5812
SPLK,Jan-29-21,12:32PM,SHAREHOLDER ALERT: Levi & Korsinsky LLP Notifies Shareholders of Splunk Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of February 2 2021 - SPLK,0.074,0.813,0.114,0.2577
SPLK,Jan-29-21,12:14PM,3 SaaS Stocks to Consider as the Trend Heats Up,0.0,1.0,0.0,0.0
SPLK,Jan-29-21,11:00AM,The Law Offices of Frank R. Cruz Reminds Investors of Looming Deadline in the Class Action Lawsuit Against Splunk Inc. (SPLK),0.152,0.848,0.0,-0.34
SPLK,Jan-29-21,10:30AM,LAWSUITS FILED AGAINST SPLK SWI and GDRX - Jakubowitz Law Pursues Shareholders Claims,0.175,0.825,0.0,-0.3254
SPLK,Jan-29-21,10:00AM,SPLK Deadline Alert: Bronstein Gewirtz & Grossman LLC Reminds Splunk Inc. Shareholders of Class Action and Lead Plaintiff Deadline: February 2 2021,0.0,0.901,0.099,0.296
SPLK,Jan-29-21,09:54AM,TUESDAY DEADLINE ALERT: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Splunk Inc. and Encourages Investors with Losses in Excess of $500000 to Contact the Firm,0.126,0.714,0.16,0.3034
SPLK,Jan-29-21,09:00AM,February 2 2021 Filing Deadline in Splunk Investor Class Action - Contact Lieff Cabraser,0.0,1.0,0.0,0.0
SPLK,Jan-29-21,06:30AM,CLASS ACTION UPDATE for SPLK NERV and OTGLY: Levi & Korsinsky LLP Reminds Investors of Class Actions on Behalf of Shareholders,0.0,1.0,0.0,0.0
SPLK,Jan-28-21,07:33PM,FINAL DEADLINE APPROACHING: Kessler Topaz Meltzer & Check LLP Announces February 2 2021 Deadline in Securities Fraud Class Action Lawsuit Filed Against Splunk Inc.,0.204,0.717,0.079,-0.5423
SPLK,Jan-28-21,07:00PM,SPLK INVESTOR ALERT: Class Action Lawsuit Filed,0.193,0.508,0.298,0.2577
SPLK,Jan-28-21,01:00PM,The Klein Law Firm Reminds Investors of Class Actions on Behalf of Shareholders of SPLK SWI and OTGLY,0.0,1.0,0.0,0.0
SPLK,Jan-28-21,12:45PM,IMPORTANT FILING DEADLINE:  February 2 2021 Important Filing Deadline in Splunk Investor Class Action - Contact Labaton Sucharow LLP,0.0,0.787,0.213,0.516
SPLK,Jan-28-21,12:00PM,Glancy Prongay & Murray LLP Reminds Investors of Looming Deadline in the Class Action Lawsuit Against Splunk Inc. (SPLK),0.175,0.825,0.0,-0.34
SPLK,Jan-28-21,08:00AM,Splunk Inc. Investors: Last Days to Participate Actively in the Class Action Lawsuit; Portnoy Law Firm,0.104,0.769,0.126,0.1027
SPLK,Jan-28-21,07:35AM,SHAREHOLDER ALERT: Levi & Korsinsky LLP Notifies Shareholders of Splunk Inc. of a Class Action Lawsuit and a Lead Plaintiff Deadline of February 2 2021 - SPLK,0.074,0.813,0.114,0.2577
SPLK,Jan-28-21,03:46AM,Should You Investigate Splunk Inc. (NASDAQ:SPLK) At US$169?,0.0,1.0,0.0,0.0
SPLK,Jan-27-21,11:04PM,SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: KSF REMINDS BSX SPLK INVESTORS of Lead Plaintiff Deadline in Class Action Lawsuits,0.071,0.799,0.13,0.3254
SPLK,Jan-27-21,08:15PM,The Gross Law Firm Announces Class Actions on Behalf of Shareholders of SPLK GDRX and TCDA,0.171,0.829,0.0,-0.4767
SPLK,Jan-27-21,07:17PM,LEAD PLAINTIFF DEADLINE: Johnson Fistel LLP Encourages Investors with Losses in Excess of $50000 to Contact the Firm,0.125,0.741,0.134,0.0516
SPLK,Jan-27-21,05:42PM,SPLK ALERT: The Klein Law Firm Announces a Lead Plaintiff Deadline of February 2 2021 in the Class Action Filed on Behalf of Splunk Inc. Limited Shareholders,0.066,0.832,0.102,0.2577
SPLK,Jan-27-21,04:15PM,IMPORTANT FILING DEADLINE: February 2 2021 Important Filing Deadline in Splunk Investor Class Action - Contact Labaton Sucharow LLP,0.0,0.787,0.213,0.516
SPLK,Jan-27-21,03:40PM,The Klein Law Firm Reminds Investors of Class Actions on Behalf of Shareholders of SPLK QIWI and BTBT,0.0,1.0,0.0,0.0
NIO,Mar-19-21,12:19PM,China restricting Tesla use uncovers a significant challenge for Elon Musk: expert,0.19,0.584,0.226,-0.128
TSLA,Mar-20-21,04:09PM,Cathie Wood Ark Funds Lay Out New $3000 Price Target For Tesla Shares: What Investors Should Know,0.0,0.879,0.121,0.296
TSLA,Mar-20-21,03:01PM,Cathie Woods Ark Has a New Price Target for Tesla: $3000,0.0,1.0,0.0,0.0
TSLA,Mar-20-21,01:17PM,Report: In Direct Challenge to Tesla Geely Planning Luxury Electric Vehicle Line,0.0,0.894,0.106,0.0772
TSLA,Mar-20-21,01:16PM,He began buying Tesla at just $7.50 and now hes retiring at 39 years old with $12 million worth  he still refuses to sell a single share,0.0,0.854,0.146,0.4767
TSLA,Mar-20-21,11:03AM,China Matters a Lot to Tesla. Thats Why Elon Musk Has Given Assurances About Its Data.,0.0,0.788,0.212,0.3612
TSLA,Mar-20-21,10:55AM,Musk Says Tesla Would Be 'Shut Down' If Its Cars Were Used To Spy In China,0.0,1.0,0.0,0.0
TSLA,Mar-20-21,10:37AM,Cathie Woods New Tesla Price Target Is Out. And Its a Doozy.,0.0,1.0,0.0,0.0
TSLA,Mar-20-21,10:03AM,Benzinga's Bulls And Bears Of The Week: Comcast Disney Nike Starbucks Tesla And More,0.0,1.0,0.0,0.0
TSLA,Mar-20-21,08:17AM,What it means if Cathie Wood is the face of the market,0.0,1.0,0.0,0.0
TSLA,Mar-20-21,08:00AM,Volkswagen Soared Thanks to Its Electric Vehicle Push. Who's Next?,0.0,0.756,0.244,0.4404
TSLA,Mar-20-21,12:29AM,UPDATE 2-Musk says Tesla would be shut down if its cars spied in China elsewhere,0.0,1.0,0.0,0.0
TSLA,Mar-20-21,12:01AM,Musk says Tesla would be shut down if its cars spied in China elsewhere,0.0,1.0,0.0,0.0
TSLA,Mar-19-21,11:57PM,Musk says Tesla would be shut down if its cars spied in China elsewhere,0.0,1.0,0.0,0.0
TSLA,Mar-19-21,05:45PM,Tesla (TSLA) Gains As Market Dips: What You Should Know,0.0,0.789,0.211,0.34
TSLA,Mar-19-21,04:37PM,Stock Market Stumbles As Treasury Yields Spike Amid Dovish Fed; VW Powers Up Vs. Tesla Airline Bookings Swell,0.0,0.904,0.096,0.2023
TSLA,Mar-19-21,04:11PM,China Sees Tesla As An Espionage Threat  Here's Why,0.298,0.702,0.0,-0.5267
TSLA,Mar-19-21,03:00PM,The Oil Price Rally Is Officially Over,0.0,1.0,0.0,0.0
TSLA,Mar-19-21,02:56PM,Chinese Military Restrictions Show Tesla Caught In Middle Of US China Relations: Wedbush,0.0,1.0,0.0,0.0
TSLA,Mar-19-21,02:00PM,If Electric Vehicles Take Over These Energy Stocks Will Be Big Winners,0.0,0.658,0.342,0.6369
TSLA,Mar-19-21,01:57PM,Zero-Emissions Vehicles Are Bringing Disruption to the $1.5 Trillion Trucking Market. Watch These Stocks Says UBS,0.143,0.857,0.0,-0.3612
TSLA,Mar-19-21,01:12PM,Getting technical: Don't buy Tesla 'on sale',0.0,1.0,0.0,0.0
TSLA,Mar-19-21,12:53PM,Copart Is a Totally Different Kind of Car Stock,0.0,1.0,0.0,0.0
TSLA,Mar-19-21,12:44PM,Stock market news live updates: Stocks mixed Nasdaq recovers losses after tech selloff but posts weekly loss,0.242,0.758,0.0,-0.5859
TSLA,Mar-19-21,12:19PM,China restricting Tesla use uncovers a significant challenge for Elon Musk: expert,0.19,0.584,0.226,-0.128
TSLA,Mar-19-21,12:16PM,Tesla bulls see glass half empty scenario as China reportedly restricts some vehicle use,0.255,0.745,0.0,-0.4767
TSLA,Mar-19-21,12:04PM,Tesla Stock Is Falling Again. Theres Too Much Going On.,0.151,0.849,0.0,-0.1531
TSLA,Mar-19-21,11:16AM,China Restricts Military State Personnel Use Of Teslas Over National Security Concerns: Report,0.146,0.701,0.153,0.0258
TSLA,Mar-19-21,10:53AM,Analyzing Tesla's Unusual Options Activity,0.0,1.0,0.0,0.0
TSLA,Mar-19-21,09:48AM,Gigapress Intended For Tesla's Cybertruck Spotted In Video,0.0,1.0,0.0,0.0
TSLA,Mar-19-21,09:28AM,Volkswagen is trouncing Tesla in the stock market this year,0.0,1.0,0.0,0.0
TSLA,Mar-19-21,08:21AM,UPDATE 3-Chinese military bans Tesla cars in its complexes on camera concerns - sources,0.0,1.0,0.0,0.0
TSLA,Mar-19-21,08:14AM,Dow Jones Futures Rise As Treasury Yields Retreat After Nasdaq Breaks Support Tesla Apple Hit Resistance,0.0,0.674,0.326,0.6486
TSLA,Mar-19-21,08:00AM,You're Out $438 Billion If You Didn't Sell These 10 Fallen Stocks,0.185,0.815,0.0,-0.3612
TSLA,Mar-19-21,07:59AM,Chinese military bans Tesla cars in its complexes on camera concerns - sources,0.0,1.0,0.0,0.0
TSLA,Mar-19-21,05:35AM,Tesla Slips Lower on China Military Ban Report Chip Shortage Concerns,0.494,0.506,0.0,-0.7783
TSLA,Mar-19-21,04:42AM,Tesla On Geely's Mind As It Launches A High-End EV Line: Reuters,0.0,1.0,0.0,0.0
PLTR,Mar-19-21,07:15AM,3 Meme Stocks That Could Actually Make You Rich in 2021 and Beyond,0.0,0.753,0.247,0.5574
SQ,Mar-20-21,08:17AM,What it means if Cathie Wood is the face of the market,0.0,1.0,0.0,0.0
SQ,Mar-20-21,07:35AM,Squares Cash App vulnerable to hackers customers claim: 'They're completely ghosting you',0.147,0.853,0.0,-0.2263
SQ,Mar-19-21,05:45PM,Square (SQ) Gains As Market Dips: What You Should Know,0.0,0.789,0.211,0.34
SPLK,Mar-19-21,06:53PM,This Software Company Fell Behind in the Cloud Era. Now Its Catching Up and the Stock Could Soar.,0.0,1.0,0.0,0.0
NIO,Mar-21-21,06:36AM,5 Large-Cap Stocks That Turned $100000 Into $1 Million in 1 Year,0.0,1.0,0.0,0.0
NIO,Mar-19-21,04:51PM,Nio Must Continue to Manage Elevated Expectations,0.0,1.0,0.0,0.0
TSLA,Mar-21-21,01:46PM,Why Tesla's Charging Stations Are A Key Advantage For Its Future,0.0,0.818,0.182,0.25
TSLA,Mar-21-21,12:27PM,"Elon Musk To Bernie Sanders: ""I Am Accumulating Resources To Help Make Life Multiplanetary""",0.0,0.828,0.172,0.4019
TSLA,Mar-21-21,11:36AM,Thinking About Buying Stock In Xpeng GE Tesla Or Apple?,0.0,1.0,0.0,0.0
TSLA,Mar-21-21,10:06AM,Teslas arrival in India will turbo charge its nascent EV industry,0.0,1.0,0.0,0.0
TSLA,Mar-20-21,08:00PM,Japan deploys scatological strategy to explain finance to kids,0.0,1.0,0.0,0.0
SQ,Mar-21-21,06:05AM,3 Great Robinhood Stocks to Buy With Your $1400 Stimulus Check,0.0,0.687,0.313,0.6249
SPLK,Mar-21-21,11:18AM,Barron's Latest Picks And Pans: Space Race Picks Eli Lilly GameStop Splunk And More,0.0,1.0,0.0,0.0
SPLK,Mar-21-21,10:37AM,Splunk Fell Behind in the Cloud Era. Now Its Catching Up and the Stock Could Soar.,0.0,1.0,0.0,0.0
